"","country_code","country","region","year","life_expect","life_exp60","adult_mortality","infant_mort","age1_4mort","alcohol","bmi","age5_19thinness","age5_19obesity","hepatitis","measles","polio","diphtheria","basic_water","doctors","hospitals","gni_capita","gghe_d","che_gdp","une_pop","une_infant","une_life","une_hiv","une_gni","une_poverty","une_edu_spend","une_literacy","une_school","PM_value","income_group","health_exp","Developed / Developing Countries"
"94","ALB","Albania","Europe",2014,76.14056,20.69539,98.31907,0.0116,4e-04,4.32975,26.5,1.3,6.6,98,98,98,98,90.9812,NA,NA,NA,4.43232,NA,2896.305,8.9,77.813,NA,11360,NA,NA,NA,NA,100,"Upper middle income",2.87,"Developed"
"95","ALB","Albania","Europe",2014,76.14056,20.69539,98.31907,0.0116,4e-04,4.32975,26.5,1.3,6.6,98,98,98,98,90.9812,NA,NA,NA,4.43232,NA,2896.305,8.9,77.813,NA,11360,NA,NA,NA,NA,100,"Upper middle income",2.617,"Developed"
"96","ALB","Albania","Europe",2014,76.14056,20.69539,98.31907,0.0116,4e-04,4.32975,26.5,1.3,6.6,98,98,98,98,90.9812,NA,NA,NA,4.43232,NA,2896.305,8.9,77.813,NA,11360,NA,NA,NA,NA,100,"Upper middle income",2.886,"Developed"
"97","ALB","Albania","Europe",2014,76.14056,20.69539,98.31907,0.0116,4e-04,4.32975,26.5,1.3,6.6,98,98,98,98,90.9812,NA,NA,NA,4.43232,NA,2896.305,8.9,77.813,NA,11360,NA,NA,NA,NA,100,"Upper middle income",52.146,"Developed"
"98","ALB","Albania","Europe",2014,76.14056,20.69539,98.31907,0.0116,4e-04,4.32975,26.5,1.3,6.6,98,98,98,98,90.9812,NA,NA,NA,4.43232,NA,2896.305,8.9,77.813,NA,11360,NA,NA,NA,NA,100,"Upper middle income",47.557,"Developed"
"99","ALB","Albania","Europe",2014,76.14056,20.69539,98.31907,0.0116,4e-04,4.32975,26.5,1.3,6.6,98,98,98,98,90.9812,NA,NA,NA,4.43232,NA,2896.305,8.9,77.813,NA,11360,NA,NA,NA,NA,100,"Upper middle income",52.443,"Developed"
"100","ALB","Albania","Europe",2015,76.14651,20.38226,92.23947,0.011165,0.00039,4.53646,26.6,1.3,7.1,99,97,99,99,91.00102,NA,NA,NA,4.43101,NA,2890.513,8.5,78.025,NA,11800,NA,3.43797,NA,NA,100,"Upper middle income",4.896,"Developed"
"101","ALB","Albania","Europe",2015,76.14651,20.38226,92.23947,0.011165,0.00039,4.53646,26.6,1.3,7.1,99,97,99,99,91.00102,NA,NA,NA,4.43101,NA,2890.513,8.5,78.025,NA,11800,NA,3.43797,NA,NA,100,"Upper middle income",2.119,"Developed"
"102","ALB","Albania","Europe",2015,76.14651,20.38226,92.23947,0.011165,0.00039,4.53646,26.6,1.3,7.1,99,97,99,99,91.00102,NA,NA,NA,4.43101,NA,2890.513,8.5,78.025,NA,11800,NA,3.43797,NA,NA,100,"Upper middle income",2.755,"Developed"
"103","ALB","Albania","Europe",2015,76.14651,20.38226,92.23947,0.011165,0.00039,4.53646,26.6,1.3,7.1,99,97,99,99,91.00102,NA,NA,NA,4.43101,NA,2890.513,8.5,78.025,NA,11800,NA,3.43797,NA,NA,100,"Upper middle income",2.141,"Developed"
"104","ALB","Albania","Europe",2015,76.14651,20.38226,92.23947,0.011165,0.00039,4.53646,26.6,1.3,7.1,99,97,99,99,91.00102,NA,NA,NA,4.43101,NA,2890.513,8.5,78.025,NA,11800,NA,3.43797,NA,NA,100,"Upper middle income",43.283,"Developed"
"105","ALB","Albania","Europe",2015,76.14651,20.38226,92.23947,0.011165,0.00039,4.53646,26.6,1.3,7.1,99,97,99,99,91.00102,NA,NA,NA,4.43101,NA,2890.513,8.5,78.025,NA,11800,NA,3.43797,NA,NA,100,"Upper middle income",56.276,"Developed"
"106","ALB","Albania","Europe",2015,76.14651,20.38226,92.23947,0.011165,0.00039,4.53646,26.6,1.3,7.1,99,97,99,99,91.00102,NA,NA,NA,4.43101,NA,2890.513,8.5,78.025,NA,11800,NA,3.43797,NA,NA,100,"Upper middle income",43.724,"Developed"
"107","ALB","Albania","Europe",2016,76.37373,20.76657,96.40514,0.01097,0.00037,4.66796,26.7,1.2,7.6,98,96,98,98,91.02037,12.164,NA,NA,4.38329,NA,2886.438,8.2,78.194,NA,12060,NA,3.96209,NA,NA,99.9999999999642,"Upper middle income",4.916,"Developed"
"108","ALB","Albania","Europe",2016,76.37373,20.76657,96.40514,0.01097,0.00037,4.66796,26.7,1.2,7.6,98,96,98,98,91.02037,12.164,NA,NA,4.38329,NA,2886.438,8.2,78.194,NA,12060,NA,3.96209,NA,NA,99.9999999999642,"Upper middle income",2.053,"Developed"
"109","ALB","Albania","Europe",2016,76.37373,20.76657,96.40514,0.01097,0.00037,4.66796,26.7,1.2,7.6,98,96,98,98,91.02037,12.164,NA,NA,4.38329,NA,2886.438,8.2,78.194,NA,12060,NA,3.96209,NA,NA,99.9999999999642,"Upper middle income",2.842,"Developed"
"110","ALB","Albania","Europe",2016,76.37373,20.76657,96.40514,0.01097,0.00037,4.66796,26.7,1.2,7.6,98,96,98,98,91.02037,12.164,NA,NA,4.38329,NA,2886.438,8.2,78.194,NA,12060,NA,3.96209,NA,NA,99.9999999999642,"Upper middle income",2.074,"Developed"
"111","ALB","Albania","Europe",2016,76.37373,20.76657,96.40514,0.01097,0.00037,4.66796,26.7,1.2,7.6,98,96,98,98,91.02037,12.164,NA,NA,4.38329,NA,2886.438,8.2,78.194,NA,12060,NA,3.96209,NA,NA,99.9999999999642,"Upper middle income",41.766,"Developed"
"112","ALB","Albania","Europe",2016,76.37373,20.76657,96.40514,0.01097,0.00037,4.66796,26.7,1.2,7.6,98,96,98,98,91.02037,12.164,NA,NA,4.38329,NA,2886.438,8.2,78.194,NA,12060,NA,3.96209,NA,NA,99.9999999999642,"Upper middle income",57.813,"Developed"
"113","ALB","Albania","Europe",2016,76.37373,20.76657,96.40514,0.01097,0.00037,4.66796,26.7,1.2,7.6,98,96,98,98,91.02037,12.164,NA,NA,4.38329,NA,2886.438,8.2,78.194,NA,12060,NA,3.96209,NA,NA,99.9999999999642,"Upper middle income",42.187,"Developed"
"114","ARE","United Arab Emirates","Eastern Mediterranean",2000,74.28304,18.50414,106.8517,0.01005,0.000365,1.65765,27.2,5.4,10.3,92,94,94,94,95.67811,18.015,NA,NA,1.63413,2.37414,3134.062,9.6,74.327,NA,86230,NA,NA,NA,NA,100,"High income",NA,"Developing"
"115","ARE","United Arab Emirates","Eastern Mediterranean",2001,74.46612,18.62163,103.8787,0.010075,0.00039,1.62165,27.2,5.3,10.7,92,94,94,94,95.67811,19.829,NA,90860,1.91322,2.48437,3302.719,9.4,74.544,NA,84810,NA,NA,NA,NA,NA,"High income",NA,"Developing"
"116","ARE","United Arab Emirates","Eastern Mediterranean",2002,74.65086,18.72914,100.8514,0.010215,0.000385,1.59635,27.3,5.2,11.1,92,94,94,94,95.69539,20.027,NA,88250,1.66402,2.71771,3478.777,9.1,74.758,NA,80530,NA,NA,NA,NA,NA,"High income",NA,"Developing"
"117","ARE","United Arab Emirates","Eastern Mediterranean",2003,74.84637,18.8269,97.74,0.010185,0.00036,1.57218,27.4,5.2,11.5,92,94,94,94,95.71267,20.763,NA,92890,1.62155,2.64634,3711.932,8.9,74.968,NA,82910,NA,NA,NA,NA,NA,"High income",NA,"Developing"
"118","ARE","United Arab Emirates","Eastern Mediterranean",2004,75.06542,18.924,94.32072,0.009685,0.00039,1.58892,27.5,5.1,11.8,92,94,94,94,95.72996,19.176,NA,96800,1.40601,2.46204,4068.57,8.6,75.174,NA,85560,NA,NA,NA,NA,NA,"High income",NA,"Developing"
"119","ARE","United Arab Emirates","Eastern Mediterranean",2005,75.31383,19.01682,91.03882,0.008925,0.000345,2.68329,27.5,5.1,12,92,92,94,94,95.74725,15.193,NA,93410,1.31882,2.3202,4588.225,8.3,75.376,NA,82940,NA,NA,90.03385,9.10385,100,"High income",NA,"Developing"
"120","ARE","United Arab Emirates","Eastern Mediterranean",2006,75.51014,19.11561,88.395,0.008515,0.00035,2.46191,27.6,5.1,12.2,92,92,94,92,95.76454,13.298,NA,90460,1.33256,2.32541,5300.174,8.1,75.573,NA,81680,NA,NA,NA,NA,NA,"High income",NA,"Developing"
"121","ARE","United Arab Emirates","Eastern Mediterranean",2007,75.71924,19.21184,86.1864,0.007865,0.00032,2.28215,27.7,5.1,12.4,92,92,94,92,95.78185,14.053,NA,81540,1.50539,2.5657,6168.838,7.9,75.767,NA,75170,NA,NA,NA,NA,NA,"High income",NA,"Developing"
"122","ARE","United Arab Emirates","Eastern Mediterranean",2008,75.91167,19.30918,84.51824,0.007265,0.00031,1.85807,27.8,5.1,12.6,92,92,94,92,95.79915,16.405,NA,71660,1.8716,2.92848,7089.487,7.6,75.957,NA,67450,NA,NA,NA,NA,NA,"High income",NA,"Developing"
"123","ARE","United Arab Emirates","Eastern Mediterranean",2009,76.1023,19.42039,82.97913,0.00678,0.000305,1.76421,27.9,5,12.9,93,93,94,93,95.81646,15.177,NA,60590,2.98415,4.04999,7917.372,7.4,76.145,NA,57560,NA,NA,NA,NA,NA,"High income",NA,"Developing"
"124","ARE","United Arab Emirates","Eastern Mediterranean",2010,76.28283,19.5405,81.48761,0.006645,0.000305,1.74692,28,5,13.3,94,94,94,94,95.83378,14.195,NA,56260,2.74825,3.87875,8549.988,7.3,76.332,NA,54210,NA,NA,NA,NA,100,"High income",NA,"Developing"
"125","ARE","United Arab Emirates","Eastern Mediterranean",2011,76.46294,19.65517,80.28745,0.00637,0.000275,1.80901,28.1,5,13.8,95,95,95,95,95.8511,14.369,NA,56390,2.6579,3.67007,8946.777,7.1,76.521,NA,56590,NA,NA,NA,NA,100,"High income",NA,"Developing"
"126","ARE","United Arab Emirates","Eastern Mediterranean",2012,76.61305,19.76906,79.04452,0.00639,0.00026999999999999,1.83128,28.1,5,14.5,96,96,96,96,95.86842,14.767,NA,58090,2.48481,3.4252,9141.596,7,76.711,NA,59010,NA,NA,NA,NA,100,"High income",NA,"Developing"
"127","ARE","United Arab Emirates","Eastern Mediterranean",2013,76.75064,19.8779,77.72143,0.006525,0.00025499999999999,1.90292,28.2,5.1,15.2,98,98,98,98,95.88575,17.413,NA,NA,2.58594,3.593,9197.91,6.8,76.903,NA,62900,NA,NA,NA,NA,100,"High income",NA,"Developing"
"128","ARE","United Arab Emirates","Eastern Mediterranean",2014,76.88895,19.9879,76.39561,0.006675,0.000265,2.02217,28.3,5.1,16,99,99,99,99,96.13178,19.953,NA,NA,2.57659,3.63021,9214.175,6.8,77.095,NA,66630,NA,NA,NA,NA,100,"High income",NA,"Developing"
"129","ARE","United Arab Emirates","Eastern Mediterranean",2015,77.03481,20.09906,75.03873,0.006795,0.00027,2.13621,28.4,5.1,16.7,99,99,99,99,96.76946,22.111,NA,NA,2.55335,3.58359,9262.9,6.7,77.285,NA,70600,NA,NA,93.22714,NA,100,"High income",NA,"Developing"
"130","ARE","United Arab Emirates","Eastern Mediterranean",2016,77.15633,20.20214,73.95345,0.00683499999999999,0.00027,2.1706,28.4,5.2,17.3,99,99,99,99,97.40737,23.71,NA,NA,2.43678,3.40342,9360.98,6.6,77.47,NA,72810,NA,NA,NA,10.92346,100,"High income",NA,"Developing"
"131","ARG","Argentina","Americas",2000,73.96855,20.21902,138.5419,0.01817,0.00054,7.67639,26.1,1.2,11.3,NA,91,88,83,96.21301,NA,NA,NA,4.63411,8.46696,36870.787,17.5,73.576,0.3,11600,5.7,4.58031,NA,NA,99.5499711446191,"Upper middle income",2.392,"Developing"
"132","ARG","Argentina","Americas",2000,73.96855,20.21902,138.5419,0.01817,0.00054,7.67639,26.1,1.2,11.3,NA,91,88,83,96.21301,NA,NA,NA,4.63411,8.46696,36870.787,17.5,73.576,0.3,11600,5.7,4.58031,NA,NA,99.5499711446191,"Upper middle income",8.22,"Developing"
"133","ARG","Argentina","Americas",2000,73.96855,20.21902,138.5419,0.01817,0.00054,7.67639,26.1,1.2,11.3,NA,91,88,83,96.21301,NA,NA,NA,4.63411,8.46696,36870.787,17.5,73.576,0.3,11600,5.7,4.58031,NA,NA,99.5499711446191,"Upper middle income",4.499,"Developing"
"134","ARG","Argentina","Americas",2000,73.96855,20.21902,138.5419,0.01817,0.00054,7.67639,26.1,1.2,11.3,NA,91,88,83,96.21301,NA,NA,NA,4.63411,8.46696,36870.787,17.5,73.576,0.3,11600,5.7,4.58031,NA,NA,99.5499711446191,"Upper middle income",3.721,"Developing"
"135","ARG","Argentina","Americas",2000,73.96855,20.21902,138.5419,0.01817,0.00054,7.67639,26.1,1.2,11.3,NA,91,88,83,96.21301,NA,NA,NA,4.63411,8.46696,36870.787,17.5,73.576,0.3,11600,5.7,4.58031,NA,NA,99.5499711446191,"Upper middle income",29.104,"Developing"
"136","ARG","Argentina","Americas",2000,73.96855,20.21902,138.5419,0.01817,0.00054,7.67639,26.1,1.2,11.3,NA,91,88,83,96.21301,NA,NA,NA,4.63411,8.46696,36870.787,17.5,73.576,0.3,11600,5.7,4.58031,NA,NA,99.5499711446191,"Upper middle income",54.736,"Developing"
"137","ARG","Argentina","Americas",2000,73.96855,20.21902,138.5419,0.01817,0.00054,7.67639,26.1,1.2,11.3,NA,91,88,83,96.21301,NA,NA,NA,4.63411,8.46696,36870.787,17.5,73.576,0.3,11600,5.7,4.58031,NA,NA,99.5499711446191,"Upper middle income",45.264,"Developing"
"138","ARG","Argentina","Americas",2001,74.01936,20.17684,137.5599,0.017375,0.000515,7.76367,26.2,1.2,11.6,NA,89,85,83,96.46213,32.481,NA,NA,4.72878,8.62097,37275.652,16.9,73.755,0.3,11180,9.4,4.83374,97.19331,8.77841,NA,"Upper middle income",2.468,"Developing"
"139","ARG","Argentina","Americas",2001,74.01936,20.17684,137.5599,0.017375,0.000515,7.76367,26.2,1.2,11.6,NA,89,85,83,96.46213,32.481,NA,NA,4.72878,8.62097,37275.652,16.9,73.755,0.3,11180,9.4,4.83374,97.19331,8.77841,NA,"Upper middle income",8.372,"Developing"
"140","ARG","Argentina","Americas",2001,74.01936,20.17684,137.5599,0.017375,0.000515,7.76367,26.2,1.2,11.6,NA,89,85,83,96.46213,32.481,NA,NA,4.72878,8.62097,37275.652,16.9,73.755,0.3,11180,9.4,4.83374,97.19331,8.77841,NA,"Upper middle income",4.594,"Developing"
"141","ARG","Argentina","Americas",2001,74.01936,20.17684,137.5599,0.017375,0.000515,7.76367,26.2,1.2,11.6,NA,89,85,83,96.46213,32.481,NA,NA,4.72878,8.62097,37275.652,16.9,73.755,0.3,11180,9.4,4.83374,97.19331,8.77841,NA,"Upper middle income",3.778,"Developing"
"142","ARG","Argentina","Americas",2001,74.01936,20.17684,137.5599,0.017375,0.000515,7.76367,26.2,1.2,11.6,NA,89,85,83,96.46213,32.481,NA,NA,4.72878,8.62097,37275.652,16.9,73.755,0.3,11180,9.4,4.83374,97.19331,8.77841,NA,"Upper middle income",29.474,"Developing"
"143","ARG","Argentina","Americas",2001,74.01936,20.17684,137.5599,0.017375,0.000515,7.76367,26.2,1.2,11.6,NA,89,85,83,96.46213,32.481,NA,NA,4.72878,8.62097,37275.652,16.9,73.755,0.3,11180,9.4,4.83374,97.19331,8.77841,NA,"Upper middle income",54.872,"Developing"
"144","ARG","Argentina","Americas",2001,74.01936,20.17684,137.5599,0.017375,0.000515,7.76367,26.2,1.2,11.6,NA,89,85,83,96.46213,32.481,NA,NA,4.72878,8.62097,37275.652,16.9,73.755,0.3,11180,9.4,4.83374,97.19331,8.77841,NA,"Upper middle income",45.128,"Developing"
"145","ARG","Argentina","Americas",2002,74.19296,20.26051,137.0724,0.016575,0.00049,7.80842,26.3,1.2,11.9,66,95,94,93,96.70513,NA,NA,NA,4.17175,7.6467,37681.749,16.3,73.932,0.3,9790,14,4.01734,NA,NA,NA,"Upper middle income",2.218,"Developing"
"146","ARG","Argentina","Americas",2002,74.19296,20.26051,137.0724,0.016575,0.00049,7.80842,26.3,1.2,11.9,66,95,94,93,96.70513,NA,NA,NA,4.17175,7.6467,37681.749,16.3,73.932,0.3,9790,14,4.01734,NA,NA,NA,"Upper middle income",7.393,"Developing"
"147","ARG","Argentina","Americas",2002,74.19296,20.26051,137.0724,0.016575,0.00049,7.80842,26.3,1.2,11.9,66,95,94,93,96.70513,NA,NA,NA,4.17175,7.6467,37681.749,16.3,73.932,0.3,9790,14,4.01734,NA,NA,NA,"Upper middle income",4.034,"Developing"
"148","ARG","Argentina","Americas",2002,74.19296,20.26051,137.0724,0.016575,0.00049,7.80842,26.3,1.2,11.9,66,95,94,93,96.70513,NA,NA,NA,4.17175,7.6467,37681.749,16.3,73.932,0.3,9790,14,4.01734,NA,NA,NA,"Upper middle income",3.36,"Developing"
"149","ARG","Argentina","Americas",2002,74.19296,20.26051,137.0724,0.016575,0.00049,7.80842,26.3,1.2,11.9,66,95,94,93,96.70513,NA,NA,NA,4.17175,7.6467,37681.749,16.3,73.932,0.3,9790,14,4.01734,NA,NA,NA,"Upper middle income",29.994,"Developing"
"150","ARG","Argentina","Americas",2002,74.19296,20.26051,137.0724,0.016575,0.00049,7.80842,26.3,1.2,11.9,66,95,94,93,96.70513,NA,NA,NA,4.17175,7.6467,37681.749,16.3,73.932,0.3,9790,14,4.01734,NA,NA,NA,"Upper middle income",54.56,"Developing"
"151","ARG","Argentina","Americas",2002,74.19296,20.26051,137.0724,0.016575,0.00049,7.80842,26.3,1.2,11.9,66,95,94,93,96.70513,NA,NA,NA,4.17175,7.6467,37681.749,16.3,73.932,0.3,9790,14,4.01734,NA,NA,NA,"Upper middle income",45.44,"Developing"
"152","ARG","Argentina","Americas",2003,74.2484,20.09516,134.4174,0.01575,0.00049,7.61733,26.4,1.1,12.2,73,97,95,96,96.94247,NA,NA,NA,3.89129,7.11225,38087.868,15.8,74.107,0.3,10850,6.8,3.53505,NA,9.80576,NA,"Upper middle income",1.948,"Developing"
"153","ARG","Argentina","Americas",2003,74.2484,20.09516,134.4174,0.01575,0.00049,7.61733,26.4,1.1,12.2,73,97,95,96,96.94247,NA,NA,NA,3.89129,7.11225,38087.868,15.8,74.107,0.3,10850,6.8,3.53505,NA,9.80576,NA,"Upper middle income",6.895,"Developing"
"154","ARG","Argentina","Americas",2003,74.2484,20.09516,134.4174,0.01575,0.00049,7.61733,26.4,1.1,12.2,73,97,95,96,96.94247,NA,NA,NA,3.89129,7.11225,38087.868,15.8,74.107,0.3,10850,6.8,3.53505,NA,9.80576,NA,"Upper middle income",3.774,"Developing"
"155","ARG","Argentina","Americas",2003,74.2484,20.09516,134.4174,0.01575,0.00049,7.61733,26.4,1.1,12.2,73,97,95,96,96.94247,NA,NA,NA,3.89129,7.11225,38087.868,15.8,74.107,0.3,10850,6.8,3.53505,NA,9.80576,NA,"Upper middle income",3.121,"Developing"
"156","ARG","Argentina","Americas",2003,74.2484,20.09516,134.4174,0.01575,0.00049,7.61733,26.4,1.1,12.2,73,97,95,96,96.94247,NA,NA,NA,3.89129,7.11225,38087.868,15.8,74.107,0.3,10850,6.8,3.53505,NA,9.80576,NA,"Upper middle income",28.25,"Developing"
"157","ARG","Argentina","Americas",2003,74.2484,20.09516,134.4174,0.01575,0.00049,7.61733,26.4,1.1,12.2,73,97,95,96,96.94247,NA,NA,NA,3.89129,7.11225,38087.868,15.8,74.107,0.3,10850,6.8,3.53505,NA,9.80576,NA,"Upper middle income",54.733,"Developing"
"158","ARG","Argentina","Americas",2003,74.2484,20.09516,134.4174,0.01575,0.00049,7.61733,26.4,1.1,12.2,73,97,95,96,96.94247,NA,NA,NA,3.89129,7.11225,38087.868,15.8,74.107,0.3,10850,6.8,3.53505,NA,9.80576,NA,"Upper middle income",45.267,"Developing"
"159","ARG","Argentina","Americas",2004,74.85694,20.46646,127.7558,0.01501,0.00049,7.62589,26.5,1.1,12.5,81,99,91,98,97.17484,31.857,NA,NA,3.74438,7.22868,38491.972,15.3,74.28,0.3,11140,5.2,3.48652,NA,NA,NA,"Upper middle income",1.997,"Developing"
"160","ARG","Argentina","Americas",2004,74.85694,20.46646,127.7558,0.01501,0.00049,7.62589,26.5,1.1,12.5,81,99,91,98,97.17484,31.857,NA,NA,3.74438,7.22868,38491.972,15.3,74.28,0.3,11140,5.2,3.48652,NA,NA,NA,"Upper middle income",7.229,"Developing"
"161","ARG","Argentina","Americas",2004,74.85694,20.46646,127.7558,0.01501,0.00049,7.62589,26.5,1.1,12.5,81,99,91,98,97.17484,31.857,NA,NA,3.74438,7.22868,38491.972,15.3,74.28,0.3,11140,5.2,3.48652,NA,NA,NA,"Upper middle income",3.746,"Developing"
"162","ARG","Argentina","Americas",2004,74.85694,20.46646,127.7558,0.01501,0.00049,7.62589,26.5,1.1,12.5,81,99,91,98,97.17484,31.857,NA,NA,3.74438,7.22868,38491.972,15.3,74.28,0.3,11140,5.2,3.48652,NA,NA,NA,"Upper middle income",3.483,"Developing"
"163","ARG","Argentina","Americas",2004,74.85694,20.46646,127.7558,0.01501,0.00049,7.62589,26.5,1.1,12.5,81,99,91,98,97.17484,31.857,NA,NA,3.74438,7.22868,38491.972,15.3,74.28,0.3,11140,5.2,3.48652,NA,NA,NA,"Upper middle income",27.63,"Developing"
"164","ARG","Argentina","Americas",2004,74.85694,20.46646,127.7558,0.01501,0.00049,7.62589,26.5,1.1,12.5,81,99,91,98,97.17484,31.857,NA,NA,3.74438,7.22868,38491.972,15.3,74.28,0.3,11140,5.2,3.48652,NA,NA,NA,"Upper middle income",51.822,"Developing"
"165","ARG","Argentina","Americas",2004,74.85694,20.46646,127.7558,0.01501,0.00049,7.62589,26.5,1.1,12.5,81,99,91,98,97.17484,31.857,NA,NA,3.74438,7.22868,38491.972,15.3,74.28,0.3,11140,5.2,3.48652,NA,NA,NA,"Upper middle income",48.178,"Developing"
"166","ARG","Argentina","Americas",2005,75.10809,20.62226,124.8681,0.0145,0.00045999999999999,7.6,26.6,1.1,12.9,88,98,95,98,97.40218,NA,NA,NA,3.9134,7.61084,38892.931,14.8,74.451,0.3,12340,3.7,3.86001,NA,NA,99.4115039164003,"Upper middle income",2.517,"Developing"
"167","ARG","Argentina","Americas",2005,75.10809,20.62226,124.8681,0.0145,0.00045999999999999,7.6,26.6,1.1,12.9,88,98,95,98,97.40218,NA,NA,NA,3.9134,7.61084,38892.931,14.8,74.451,0.3,12340,3.7,3.86001,NA,NA,99.4115039164003,"Upper middle income",7.611,"Developing"
"168","ARG","Argentina","Americas",2005,75.10809,20.62226,124.8681,0.0145,0.00045999999999999,7.6,26.6,1.1,12.9,88,98,95,98,97.40218,NA,NA,NA,3.9134,7.61084,38892.931,14.8,74.451,0.3,12340,3.7,3.86001,NA,NA,99.4115039164003,"Upper middle income",3.915,"Developing"
"169","ARG","Argentina","Americas",2005,75.10809,20.62226,124.8681,0.0145,0.00045999999999999,7.6,26.6,1.1,12.9,88,98,95,98,97.40218,NA,NA,NA,3.9134,7.61084,38892.931,14.8,74.451,0.3,12340,3.7,3.86001,NA,NA,99.4115039164003,"Upper middle income",3.696,"Developing"
"170","ARG","Argentina","Americas",2005,75.10809,20.62226,124.8681,0.0145,0.00045999999999999,7.6,26.6,1.1,12.9,88,98,95,98,97.40218,NA,NA,NA,3.9134,7.61084,38892.931,14.8,74.451,0.3,12340,3.7,3.86001,NA,NA,99.4115039164003,"Upper middle income",33.068,"Developing"
"171","ARG","Argentina","Americas",2005,75.10809,20.62226,124.8681,0.0145,0.00045999999999999,7.6,26.6,1.1,12.9,88,98,95,98,97.40218,NA,NA,NA,3.9134,7.61084,38892.931,14.8,74.451,0.3,12340,3.7,3.86001,NA,NA,99.4115039164003,"Upper middle income",51.442,"Developing"
"172","ARG","Argentina","Americas",2005,75.10809,20.62226,124.8681,0.0145,0.00045999999999999,7.6,26.6,1.1,12.9,88,98,95,98,97.40218,NA,NA,NA,3.9134,7.61084,38892.931,14.8,74.451,0.3,12340,3.7,3.86001,NA,NA,99.4115039164003,"Upper middle income",48.558,"Developing"
"173","ARG","Argentina","Americas",2006,75.40598,20.91733,124.1668,0.014155,0.00043,7.8,26.7,1.1,13.2,84,97,92,91,97.62473,NA,NA,NA,4.01899,7.55025,39289.878,14.4,74.62,0.4,14830,3.2,4.12821,98.6108,10.31451,NA,"Upper middle income",2.476,"Developing"
"174","ARG","Argentina","Americas",2006,75.40598,20.91733,124.1668,0.014155,0.00043,7.8,26.7,1.1,13.2,84,97,92,91,97.62473,NA,NA,NA,4.01899,7.55025,39289.878,14.4,74.62,0.4,14830,3.2,4.12821,98.6108,10.31451,NA,"Upper middle income",7.64,"Developing"
"175","ARG","Argentina","Americas",2006,75.40598,20.91733,124.1668,0.014155,0.00043,7.8,26.7,1.1,13.2,84,97,92,91,97.62473,NA,NA,NA,4.01899,7.55025,39289.878,14.4,74.62,0.4,14830,3.2,4.12821,98.6108,10.31451,NA,"Upper middle income",4.019,"Developing"
"176","ARG","Argentina","Americas",2006,75.40598,20.91733,124.1668,0.014155,0.00043,7.8,26.7,1.1,13.2,84,97,92,91,97.62473,NA,NA,NA,4.01899,7.55025,39289.878,14.4,74.62,0.4,14830,3.2,4.12821,98.6108,10.31451,NA,"Upper middle income",3.621,"Developing"
"177","ARG","Argentina","Americas",2006,75.40598,20.91733,124.1668,0.014155,0.00043,7.8,26.7,1.1,13.2,84,97,92,91,97.62473,NA,NA,NA,4.01899,7.55025,39289.878,14.4,74.62,0.4,14830,3.2,4.12821,98.6108,10.31451,NA,"Upper middle income",32.411,"Developing"
"178","ARG","Argentina","Americas",2006,75.40598,20.91733,124.1668,0.014155,0.00043,7.8,26.7,1.1,13.2,84,97,92,91,97.62473,NA,NA,NA,4.01899,7.55025,39289.878,14.4,74.62,0.4,14830,3.2,4.12821,98.6108,10.31451,NA,"Upper middle income",52.605,"Developing"
"179","ARG","Argentina","Americas",2006,75.40598,20.91733,124.1668,0.014155,0.00043,7.8,26.7,1.1,13.2,84,97,92,91,97.62473,NA,NA,NA,4.01899,7.55025,39289.878,14.4,74.62,0.4,14830,3.2,4.12821,98.6108,10.31451,NA,"Upper middle income",47.395,"Developing"
"180","ARG","Argentina","Americas",2007,74.99,20.48355,126.3048,0.014015,0.00043,8.16,26.8,1,13.5,85,94,92,91,97.84245,NA,NA,NA,4.25492,7.61111,39684.295,14,74.787,0.4,16550,2.6,4.4626,NA,NA,NA,"Upper middle income",2.451,"Developing"
"181","ARG","Argentina","Americas",2007,74.99,20.48355,126.3048,0.014015,0.00043,8.16,26.8,1,13.5,85,94,92,91,97.84245,NA,NA,NA,4.25492,7.61111,39684.295,14,74.787,0.4,16550,2.6,4.4626,NA,NA,NA,"Upper middle income",7.835,"Developing"
"182","ARG","Argentina","Americas",2007,74.99,20.48355,126.3048,0.014015,0.00043,8.16,26.8,1,13.5,85,94,92,91,97.84245,NA,NA,NA,4.25492,7.61111,39684.295,14,74.787,0.4,16550,2.6,4.4626,NA,NA,NA,"Upper middle income",4.257,"Developing"
"183","ARG","Argentina","Americas",2007,74.99,20.48355,126.3048,0.014015,0.00043,8.16,26.8,1,13.5,85,94,92,91,97.84245,NA,NA,NA,4.25492,7.61111,39684.295,14,74.787,0.4,16550,2.6,4.4626,NA,NA,NA,"Upper middle income",3.578,"Developing"
